f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
43.856884,18.752449,3,2.6672988,391.6591652,9.720666057,639.0361895,392.0499855,Batch4,20.38051423,0.592885072,42.28954184,11455.839
32.869137,18.162971,3,2.883291,363.3323659,12.08669888,600.8250067,377.1023641,Batch4,17.76331444,0.950973005,46.79271647,11467.374
38.482777,17.426483,3,3.1250353,365.0524385,10.68522278,594.1739832,416.7292833,Batch3,20.66627303,0.900636399,55.46173527,11563.361
38.605366,17.509329,3,3.1116443,381.365974,11.02311409,582.9391752,458.3686264,Batch3,28.84368326,0.936208643,56.6207416,11558.554
38.539635,17.670925,3,3.1103668,380.2538528,9.278303364,598.1489033,406.9420073,Batch4,30.68983495,0.80477929,46.90481547,11549.207
36.88642,16.957207,3,3.0816581,372.8342651,12.194184,629.8297182,396.8253763,Batch2,23.01986369,0.941873981,44.1343986,11568.509
51.47486,8.753007,3,2.9663227,388.0959444,9.520354448,563.3951781,390.50679,Batch2,15.65844344,0.839986244,59.16399722,11488.336
32.72978,17.166904,3,2.8360798,385.3089431,11.31990915,638.2320038,436.3444141,Batch4,17.21616769,0.75578045,55.22151988,11551.84
41.486397,12.639183,3,3.042735,388.5813907,9.704182626,639.4645755,357.9179025,Batch1,19.66177214,0.965895402,56.14118576,11490.784
39.312588,16.230326,3,3.0917494,378.7686356,10.00480896,607.8257103,455.5747566,Batch1,18.5300156,0.719859884,44.455033,11500.456
35.901974,16.834785,3,2.9834867,386.0258027,11.13100324,586.5235363,395.9709675,Batch3,26.32715188,0.750284928,48.48877296,11581.814
36.508045,17.884132,3,3.0431058,375.543497,11.32204217,577.8439175,384.5070798,Batch1,34.69057922,0.584771865,41.36417462,11518.257
37.51775,15.426142,3,3.0219479,400.5381869,9.482972601,582.1192317,457.1474928,Batch1,28.97888287,0.973829505,42.18798976,11504.048
69.29751,36.851826,3,2.9759567,371.8745423,11.37237774,564.0084341,452.946675,Batch1,19.35884578,0.610526404,44.41918088,11480.394
68.95888,35.51148,3,2.9347692,401.0529743,11.3359844,598.0088767,420.6127554,Batch4,21.52812117,0.600707962,46.06469262,11485.373
33.21366,17.780235,3,2.8820088,380.3488795,9.749637273,564.5859417,352.0358112,Batch4,22.5035466,0.550597302,59.94369606,11499.269
34.983456,17.140423,3,2.9904819,366.2448911,11.77891807,617.4779372,432.3388474,Batch2,26.94607083,0.726679726,48.4417713,11518.455
31.635674,17.583256,3,2.8904364,393.6807935,9.334513897,589.7543564,386.911314,Batch3,32.85627368,0.636807275,53.95751566,11467.437
69.44438,16.673002,3,2.7700577,381.2590139,10.00018193,575.9491785,392.7108254,Batch2,22.6629981,0.8703905,58.08894353,11582.261
37.004944,17.63001,3,3.0259597,388.511241,10.8832021,603.5882846,367.4616342,Batch1,32.69388646,0.65376081,44.92113664,11520.56
37.10253,17.548563,3,3.0999444,392.2385592,9.817146972,637.9007446,407.5803892,Batch1,35.51955479,0.860385131,42.8944439,11561.962
37.62782,17.352306,3,3.0938587,383.3795555,10.71105527,615.6104839,431.9007856,Batch2,23.25046567,0.597980541,44.86516395,11544.125
35.027092,17.11021,3,2.9538748,374.0775916,10.69286086,599.339748,380.031223,Batch2,23.12177689,0.614982922,57.64843374,11561.796
46.448902,20.964338,3,2.900654,389.7571338,10.35034058,622.1531439,453.2606199,Batch4,23.19690316,0.90308708,53.31372068,11497.514
62.607494,21.88004,3,3.1730926,380.0075551,11.16592043,618.9981178,371.4210542,Batch4,25.31244993,0.685546776,49.02670246,11570.554
38.12271,17.6038,3,3.1606712,386.8585782,10.31731137,631.3388369,357.2888575,Batch3,23.20910452,0.555886988,56.40565494,11573.909
31.44886,18.613653,3,2.66699,358.4626943,10.68523286,576.3735158,420.8800261,Batch4,29.42088731,0.980701903,44.73452886,11456.975
42.617466,18.20948,3,3.1120253,384.4698172,11.4171775,628.7102061,443.4250605,Batch1,17.2558436,0.588696078,44.78350749,11565.909
36.862293,17.284956,3,3.0990045,373.6141417,11.13254897,584.082087,454.8446145,Batch1,22.32688952,0.575098559,51.34440184,11570.691
34.30605,16.784866,3,3.0038717,396.5330964,11.12881383,635.2799142,434.3888112,Batch2,26.64587337,0.679191032,55.80125515,11568.026
35.84401,17.054941,3,2.986072,386.2308735,9.580656318,582.4852119,371.9615013,Batch3,29.35042254,0.547816885,45.19117034,11567.181
60.63234,19.0729,3,2.78584,382.3985775,10.91983406,634.1478835,457.5427303,Batch4,35.97642532,0.577808188,44.20068677,11594.853
83.87379,9.647928,3,2.9097786,384.8630999,9.797200967,637.1032572,451.1379464,Batch3,18.55487386,0.923222299,49.47949399,11478.246
36.349632,17.082134,3,3.046252,370.0155915,9.474868016,571.6393086,367.9484165,Batch1,21.73978793,0.585753428,42.6840938,11554.643
30.583035,18.792747,3,2.6127706,396.2325669,10.44263492,637.9599907,411.466441,Batch1,13.66796713,0.555713407,54.95623495,11454.758
37.268,17.148909,3,2.9942741,399.9137042,9.776563851,566.8578375,411.1069169,Batch4,19.45065496,0.939978768,51.54661845,11568.01
41.56947,18.306196,3,3.1381042,383.9291351,11.13249418,577.4854229,398.6788256,Batch4,16.15537352,0.721898254,50.25082418,11562.058
37.977177,17.610254,3,3.0827138,395.9040357,11.15162837,595.5335025,458.2709463,Batch4,22.39351302,0.578581471,57.44526827,11509.825
34.29103,17.659859,3,2.931544,374.308518,8.977899011,639.4877893,356.5584461,Batch2,23.85817204,0.790758715,54.65123649,11468.926
34.56317,18.322174,3,2.943607,372.0288643,9.837357968,599.0850441,418.9929799,Batch1,27.3472712,0.52075292,42.98539584,11468.014
32.76108,15.865528,3,2.9827297,380.4092475,9.332170662,604.0327555,372.5833985,Batch2,23.50700235,0.713691277,48.40863637,11483.543
36.29285,17.243383,3,2.9908085,384.3494104,10.12989658,615.553996,408.0064325,Batch1,27.3496854,0.795156913,46.4254111,11574.982
32.56955,17.347126,3,2.8385487,376.0601332,10.86414054,637.4634847,435.7714849,Batch4,25.57037084,0.978560015,56.04138876,11504.25
36.325027,17.123503,3,3.072004,385.3776819,10.30616952,622.668112,377.1399483,Batch1,19.83338397,0.663232382,54.38073568,11567.498
40.63271,18.21154,3,3.0242255,383.0638948,10.02819261,577.9323204,393.2695501,Batch1,16.56863147,0.882525548,49.44020176,11553.516
38.014763,16.266022,3,2.9621356,370.0169322,11.54014122,584.2392745,454.5844882,Batch3,27.91841,0.566349907,56.47293018,11589.248
30.73033,19.266504,3,2.6334035,385.1879302,8.656114262,567.8102592,433.7628811,Batch1,33.23251493,0.716791175,48.20134276,11456.001
36.387417,17.539469,3,3.0116177,388.6352824,11.48949751,611.5561891,412.9995503,Batch1,37.67692506,0.611567365,56.07104061,11525.079
62.01375,23.30085,3,2.8885074,381.7146932,10.06456937,574.4592245,374.4197127,Batch3,29.67727351,0.746233918,40.6414979,11553.797
64.402855,34.62891,3,2.967527,391.526481,10.43751279,580.5923911,396.7835981,Batch4,32.28757606,0.708615929,42.69237953,11480.999
37.57038,18.226109,3,2.9594083,367.8259621,10.07810933,631.0490924,435.1467451,Batch3,27.30729852,0.989892525,55.11948816,11517.425
34.32583,16.851294,3,2.979593,384.6795042,11.73431048,586.140454,440.2597386,Batch4,26.51004693,0.958748999,42.28778486,11555.117
56.231525,25.290747,3,2.893722,368.2971929,9.515217203,605.3317375,376.9066818,Batch4,25.55500512,0.79110295,53.67522081,11512.13
126.47787,17.04641,3,2.7934535,368.8591864,10.5093891,591.8052807,422.8266231,Batch4,24.47095178,0.588254889,54.47147596,11543.513
34.619297,16.991182,3,2.9220798,373.6906917,10.92195092,565.922503,360.4503291,Batch1,28.03538278,0.778478496,53.24390714,11541.922
35.401577,18.858355,3,3.0500057,370.5793982,9.211197786,589.0291064,352.5533538,Batch3,22.39701459,0.896041139,56.3646425,11464.846
54.109203,20.635468,3,3.1587067,374.5200418,9.764081464,592.6454562,410.3541316,Batch3,24.26278774,0.519013556,50.2323414,11561.545
56.12596,21.81003,3,2.8744237,377.8584969,10.38145717,631.6560882,374.681784,Batch3,19.11016859,0.717014674,57.94074125,11574.102
40.551056,17.543196,3,3.1750963,388.3715449,9.790667972,585.9560523,358.6803234,Batch3,27.37463335,0.521323457,51.38992455,11495.586
33.883957,16.805033,3,2.9425638,376.7884096,9.847526583,590.3392896,430.2811144,Batch2,20.20451229,0.621978969,50.15745937,11556.095
36.27882,17.009628,3,2.982775,364.1437429,10.22010987,622.6317415,404.7772047,Batch1,25.16872495,0.54605733,50.1877462,11582.6875
30.873438,18.35941,3,2.7821546,391.4006785,11.01966507,620.7165321,437.5904712,Batch2,27.50245547,0.980289141,58.24164435,11466.983
33.940716,17.24943,3,2.8335521,371.6290987,10.22582578,623.8628221,423.0338664,Batch1,27.92945716,0.584414326,44.87392072,11538.109
46.1455,16.71206,3,3.1690645,379.4127957,11.36274096,636.3016592,430.2785434,Batch3,28.85754269,0.575051941,53.90070885,11515.524
34.543007,17.29855,3,2.95252,384.4653651,9.701793774,623.6445999,383.8096639,Batch2,23.93354237,0.986027483,44.85231576,11534.134
35.237064,17.212158,3,2.9417913,381.9961042,9.498462192,592.6086563,378.9603408,Batch4,27.4303189,0.757983645,41.84349957,11564.596
33.193512,18.10686,3,2.8684835,390.9417955,12.04107632,625.7206814,416.0962381,Batch3,22.56687368,0.878992516,59.07487755,11466.798
32.735264,18.644464,3,2.7804146,384.7900314,9.973633498,600.6939706,372.0090354,Batch3,15.14563143,0.663657326,42.59450759,11462.881
30.939983,18.978077,3,2.6435227,371.3869042,9.451270394,582.2171226,439.6953327,Batch4,27.65154637,0.766430353,53.72386503,11459.056
34.933357,17.667171,3,2.8991964,401.7856217,9.106356847,584.2333655,407.5212186,Batch3,26.49244053,0.503426856,48.49117452,11485.701
36.76966,18.127724,3,3.079087,381.9433346,11.36008276,577.9073911,374.9688926,Batch1,30.06661751,0.704409236,56.74202733,11484.44
35.14494,17.788536,3,2.9814374,378.5265977,10.22695639,571.5994366,418.7685056,Batch3,24.87355644,0.777544893,55.46404366,11509.499
33.217735,19.418503,3,2.7170682,389.6392542,10.29703221,574.7592329,453.9539309,Batch1,16.98418317,0.757205082,42.87536849,11453.69
35.75653,18.016584,3,2.9992068,382.4945095,10.37263863,565.054244,359.0304199,Batch1,24.54184608,0.702909844,49.35633488,11478.781
191.71901,39.407814,3,2.5044527,383.9922819,11.31035431,631.0760692,362.0279728,Batch3,29.43290282,0.893953832,40.55064563,11502.345
35.795464,17.500612,3,2.9705539,404.92184,10.35637613,634.4806248,442.8223062,Batch4,27.38017404,0.750820413,48.59047028,11518.142
33.08461,18.217855,3,2.837951,377.2487857,12.37524302,606.9416314,362.0553152,Batch1,24.26627714,0.818060262,54.00431645,11464.252
34.387302,18.660435,3,2.824921,376.8223911,10.60700846,627.2391645,354.3312906,Batch2,16.68220386,0.592310566,44.64312428,11461.975
62.846146,21.844574,3,3.1821098,381.1657851,11.34942781,574.6856882,388.2723639,Batch1,19.86991523,0.930750048,56.20066813,11570.01
56.314587,26.693253,3,2.931656,390.7151594,11.14419189,632.133906,401.3376473,Batch4,27.38619431,0.681418091,41.06329652,11486.241
54.38593,23.182684,3,2.8983102,364.9346597,10.47084214,600.5089248,412.638888,Batch3,16.67421424,0.741051817,40.69132724,11526.96
45.621616,10.207431,3,3.0045154,360.3444411,10.03042321,565.3731994,405.8030256,Batch4,23.40877543,0.67609739,40.54905096,11486.903
36.85879,16.937122,3,3.141151,374.1288473,10.76557114,571.3050196,450.4503019,Batch4,25.19211089,0.945953588,45.60053743,11585.43
37.14447,17.765167,3,2.9889114,363.6607704,10.90807898,584.7181169,434.553491,Batch3,30.74968578,0.950370073,49.34211617,11517.5205
32.367958,17.997438,3,2.7352326,375.7516865,10.04193116,563.4846064,458.2191281,Batch2,28.07245276,0.612142172,42.14894025,11468.851
39.91433,16.869776,3,2.846548,385.024997,10.63307109,584.7434702,402.4100966,Batch2,29.81405616,0.876357278,59.9348719,11585.356
36.542164,18.519056,3,3.0726273,371.0925114,11.48896398,564.7944346,359.2762571,Batch1,26.50926662,0.551441773,59.99122163,11484.745
31.875443,18.571522,3,2.808345,365.7317342,12.15595819,578.8822084,455.1083707,Batch1,20.77294509,0.514925177,50.39604732,11464.868
49.489944,19.43748,3,2.7648807,380.6933716,11.18349546,581.2535805,350.4524478,Batch2,21.93169766,0.918292057,51.36019069,11466.551
44.361416,15.385723,3,2.861657,388.6254348,11.99020775,639.5495181,435.3705615,Batch3,20.3367018,0.565589073,58.53616759,11481.165
176.29205,10.327941,3,2.714898,363.0502656,9.996500631,578.8437339,353.4410234,Batch4,27.95390421,0.577391359,55.39585559,11507.134
35.602573,17.084835,3,3.0438519,388.202324,11.0615058,579.1349159,433.733561,Batch3,21.53038891,0.80329413,43.35895357,11567.181
39.26907,17.298658,3,3.1409147,388.173062,11.57081561,614.9431175,453.1732834,Batch4,23.02999843,0.908384258,55.8497783,11561.429
43.737144,18.041626,3,2.940997,389.540851,9.782933334,628.7485983,392.8186327,Batch4,25.11245619,0.59480046,44.61880666,11595.129
37.188694,15.548789,3,3.0880687,392.1848021,10.11152791,590.964433,376.5061336,Batch2,33.20656223,0.557096117,48.60495653,11491.039
71.51318,32.040333,3,2.9955385,402.0201392,11.89032381,630.0494416,374.8907068,Batch2,28.28566954,0.538661173,50.65016491,11491.544
37.283436,16.450476,3,2.9646688,376.4390795,9.719920915,587.2113617,404.0889409,Batch3,21.13573288,0.512423206,54.33998598,11587.678
31.71174,18.713428,3,2.7364035,381.0957158,9.427095974,575.7612704,368.7975739,Batch4,25.75923829,0.558239575,43.00300595,11462.539
33.934887,18.586472,3,2.8673034,375.8356157,11.72238526,586.3711059,424.0215994,Batch3,33.2565588,0.971345955,41.5233971,11464.277
31.345423,18.265726,3,2.8927057,380.0197684,11.45741058,608.7485099,390.5187593,Batch1,28.07589664,0.547641256,57.3224666,11466.013
36.435184,17.684053,3,3.0073354,395.3287336,10.8456962,589.3714527,385.5420442,Batch2,17.0087382,0.798779487,56.53584983,11471.631
39.346855,17.8128,3,3.0172656,366.5498552,10.4634314,613.8315043,400.7414134,Batch2,20.42380286,0.960483194,50.46530684,11541.088
33.708714,18.617174,3,2.8949533,371.3895033,10.1491804,578.9548704,409.6846253,Batch4,20.04032249,0.81391007,53.24727608,11462.772
34.13241,16.529259,3,2.9548204,393.7718094,10.7255591,616.0794315,365.6123288,Batch2,32.20364913,0.516372877,54.38602639,11544.125
34.742035,17.145678,3,2.8941004,390.2003651,11.76384557,587.7950691,427.85397,Batch3,31.28140618,0.798206904,49.53062714,11553.857
65.082016,22.302721,3,3.1318345,376.3686835,10.6908529,596.4694697,447.124181,Batch4,21.87481511,0.951532653,45.14460971,11564.5205
58.157272,22.168268,3,2.9458346,388.54402,12.23356741,604.6196112,380.5785608,Batch4,21.7670989,0.661279518,49.62784814,11581.431
34.81329,17.05866,3,2.8846664,383.4121584,9.781646411,614.8980003,369.8429992,Batch1,25.22345891,0.656813965,59.01595982,11555.44
32.819843,16.815844,3,2.9190924,395.0027461,10.4842554,579.0970953,433.6555966,Batch3,25.37334523,0.624431794,56.75665027,11536.346
34.414185,18.101141,3,2.8994699,380.7450959,10.20155307,626.875643,370.1895896,Batch4,20.18837035,0.752772293,49.31094999,11480.426
49.000683,20.88702,3,2.9884605,390.2563211,9.631886765,617.74742,354.5380676,Batch2,23.75434663,0.618971423,44.51158067,11530.048
90.88045,27.372831,3,3.176232,406.4201191,10.37753301,578.7278335,418.1167542,Batch2,17.73198365,0.861894386,57.79228856,11571.85
30.238884,18.63469,3,2.6221666,385.9809916,10.83386344,637.997965,376.3726558,Batch4,31.36160352,0.822430874,52.76482181,11455.867
35.7575,16.5361,3,2.9087346,380.4932817,10.91938414,613.1837593,368.899145,Batch2,16.19834744,0.700386808,48.09479913,11560.839
34.29405,17.55664,3,2.8888323,387.2244699,12.23636174,596.1941509,457.9763016,Batch4,16.14280289,0.861277529,42.23315082,11467.424
37.40405,16.917938,3,3.0978608,376.3471914,10.87157398,572.602186,382.1051482,Batch4,27.17519727,0.549248153,55.03527275,11572.977
67.016815,34.654186,3,2.9734423,403.8796771,11.42010944,602.6576802,449.3787619,Batch4,18.81561881,0.874764202,46.33944745,11498.49
37.96586,18.707212,3,2.8949463,381.8007104,10.5528754,573.1820709,369.6040642,Batch2,22.49517521,0.801454091,52.12611829,11469.81
35.82438,17.625912,3,2.9444745,377.2706668,11.84244448,594.3593343,440.0874845,Batch2,25.31586431,0.815041438,51.39234464,11503.726
37.031742,17.213758,3,3.0269492,371.6431099,12.41875943,592.6970018,405.222076,Batch3,28.37650415,0.53233185,53.99246154,11579.102
45.85258,8.352733,3,3.0542848,390.9722019,10.9248681,617.5951715,358.6454246,Batch1,23.89458941,0.809067506,50.75242215,11478.216
37.01289,16.380482,3,2.9039998,388.6718741,9.705872788,575.3906545,430.6965823,Batch2,33.89585899,0.747061012,52.60823107,11595.338
34.80069,17.250774,3,2.933301,375.0264563,10.06095598,625.7497084,448.1280709,Batch4,24.99780506,0.742931251,41.63084837,11484.654
35.526577,17.02688,3,2.971872,385.7645135,10.72554744,586.0905862,367.9318689,Batch2,30.95397354,0.6609267,53.30557345,11560.456
35.677933,17.163023,3,3.0077806,364.9144403,10.86519843,595.5190902,429.8149267,Batch2,26.3927789,0.503806942,43.8838179,11563.681
42.710674,17.903835,3,3.145337,381.8497058,11.05874011,621.787278,398.9557771,Batch4,35.65604879,0.7113187,47.83961449,11561.75
64.34886,22.60653,3,2.887795,384.5275635,10.86815814,610.031392,432.9257499,Batch3,30.29181752,0.700458112,50.25069045,11572.334
48.89221,16.73726,3,2.7705865,397.0732981,10.50558793,584.6420281,428.5320743,Batch4,25.21734888,0.711402704,53.73754353,11456.662
70.79324,40.21821,3,2.9618254,372.291812,9.991041247,590.896234,352.9260254,Batch3,28.14415358,0.805997003,54.84854686,11490.023
38.099556,17.536327,3,3.099435,367.2164737,10.82091061,584.4629451,369.659314,Batch2,23.69592072,0.649953107,54.09845348,11554.803
35.674572,17.83314,3,2.9351995,371.0457204,11.98398989,607.5816134,401.8129967,Batch4,23.64550081,0.634691725,41.90210918,11498.439
41.78404,17.969301,3,3.0896664,366.634315,11.31594288,586.6099627,452.6953589,Batch2,18.48294586,0.74889064,47.73807942,11560.935
48.807697,17.588657,3,2.9605997,393.3665736,10.92776316,618.0558156,387.6280802,Batch4,20.95869199,0.796158838,45.61330144,11491.608
35.13428,17.193157,3,3.049748,395.486393,11.32365354,606.3829727,419.1760817,Batch2,35.30485693,0.783664213,47.96843049,11555.106
36.055325,17.26788,3,3.0171986,383.2021658,10.20314878,571.6565289,351.329212,Batch2,18.97984314,0.940820867,52.93746369,11560.851
37.23352,17.422663,3,3.1064398,392.2129495,10.09338788,584.8214895,428.2239614,Batch2,21.72253644,0.884572029,43.85841453,11562.45
33.362614,18.224037,3,2.880546,381.3395838,9.901771917,577.7157954,416.3375089,Batch4,24.53140662,0.526094948,50.04198737,11467.0625
32.120804,18.237934,3,2.8650727,379.0488835,10.3997707,591.225057,428.6934221,Batch3,24.69795353,0.781737708,57.69743142,11466.935
36.353004,16.696018,3,2.9616673,376.6696238,10.16239528,601.2787269,449.5126674,Batch2,26.9186291,0.708907105,54.62253715,11586.265
30.952267,17.989315,3,2.7255433,376.8960901,11.46661979,600.5410286,366.1148826,Batch4,22.65439646,0.680525647,54.50730222,11477.226
40.580463,14.628027,3,3.1472404,364.5219844,10.11974127,620.3618941,378.7748556,Batch4,27.22688183,0.978947953,56.97432756,11496.648
36.297302,17.402136,3,2.9624794,382.6425476,9.857822627,575.1337491,459.5358981,Batch2,30.71192721,0.728397891,47.98489985,11518.056
36.262238,17.358229,3,3.0981884,379.5966609,12.05406174,635.7178263,367.1912354,Batch2,31.33316172,0.859717447,55.18965667,11570.736
75.39171,36.82648,3,2.863236,387.4536072,10.13889982,587.4276086,429.2689707,Batch3,23.662441,0.983543485,41.17408839,11504.616
42.155437,14.676529,3,2.9768314,380.935235,10.62282277,584.0199078,429.7583502,Batch2,28.05671714,0.575500068,41.12853929,11493.768
67.03674,34.502384,3,2.924785,378.372963,10.86105826,614.8142863,425.1293121,Batch3,19.26933189,0.527308131,46.63597314,11501.392
34.304047,17.207914,3,2.9295113,371.2880697,9.590645505,624.4413303,375.0184648,Batch1,21.39141977,0.656810115,43.93693932,11543.855
36.02012,16.9963,3,3.107273,380.7215324,11.48838702,590.2777412,373.664747,Batch4,19.13133301,0.522222133,50.37077167,11568.295
37.084,17.798283,3,3.0572863,387.3823723,11.00969523,619.747758,423.2975175,Batch3,24.77127656,0.558382306,43.66404922,11533.733
36.78296,16.737164,3,2.9125016,368.5666101,11.74670721,630.6988765,370.4875203,Batch2,20.70390362,0.995854911,59.51147752,11579.202
34.256935,17.283293,3,2.8873832,380.8747375,9.95662245,621.3442932,422.7719665,Batch3,17.39653221,0.980089452,57.02210262,11551.095
34.575657,17.82983,3,2.8907144,382.3304295,10.57930063,562.7357188,404.178111,Batch2,23.06997389,0.845646329,59.65067398,11480.718
32.00909,17.270641,3,2.6880157,372.8193522,10.5314846,626.1895129,392.5291754,Batch3,16.35708112,0.8764935,56.15526051,11456.863
68.424515,39.686356,3,2.955368,374.121437,10.7111108,621.9584767,383.0255584,Batch4,31.63596552,0.570246039,59.02219393,11491.791
65.65865,32.30655,3,2.9767582,382.3061085,9.336308201,613.5432191,454.2334627,Batch3,22.21238469,0.797617788,47.36210456,11499.881
31.579662,17.654829,3,2.6741824,368.6657898,10.5886691,620.8017935,405.8903024,Batch1,29.92658037,0.577206372,49.95810156,11471.483
71.91668,41.670086,3,2.961999,383.4992372,9.358828871,638.3540317,411.7377159,Batch4,22.53966255,0.689193078,44.79587682,11493.951
35.411972,16.414103,3,3.0286734,371.0464563,10.78666726,594.489031,454.4181693,Batch3,19.02531087,0.672672513,52.71612127,11576.076
36.509605,16.618763,3,2.9789279,390.6285369,8.7970807,565.3778588,421.926505,Batch1,30.87761986,0.806980231,55.76460604,11576.252
58.89464,18.491259,3,2.7659729,403.3782775,9.018730533,596.8711976,455.3638221,Batch1,25.44351792,0.539846554,49.9748434,11588.998
36.0903,16.729147,3,3.0370579,371.392432,11.15483897,563.7146924,361.7003415,Batch3,34.43454643,0.551731035,45.92745677,11477.207
36.167347,16.8242,3,2.8948925,385.3420786,10.06252924,583.5400326,443.1303595,Batch4,22.66738537,0.804965962,50.15344388,11575.515
61.2108,22.36168,3,2.9283388,372.732581,9.709713541,606.9503833,386.8956091,Batch3,22.7753485,0.818058828,41.2579044,11579.079
69.99849,35.768166,3,2.9280183,390.4095417,11.5166765,584.7698314,439.1536278,Batch4,30.02395421,0.669941213,54.42238904,11490.157
37.426266,17.465746,3,3.109918,367.3474159,10.76210097,614.8316197,444.1200287,Batch4,30.05876325,0.573435564,49.03213943,11563.86
37.22086,17.117483,3,3.0341947,384.8058676,11.19767216,625.7589062,379.8636675,Batch3,25.76715193,0.943039958,57.96468437,11578.468
38.01185,17.669395,3,3.1028113,371.2701103,10.36700634,593.6351343,394.9713678,Batch1,41.67634095,0.526474399,58.46500619,11577.949
37.68925,15.389236,3,3.0750425,377.9301541,12.64370296,632.0110361,429.861579,Batch4,23.59719604,0.858687759,42.51009621,11499.746
73.2485,38.6163,3,2.9150512,369.6897472,10.01638891,566.3871145,360.8961194,Batch2,18.65268382,0.570022359,59.92221975,11501.716
42.651928,18.885895,3,2.9392834,388.2235047,11.89559644,627.2090531,433.1086888,Batch2,19.9872248,0.818686954,59.39645029,11510.795
38.388973,16.626966,3,2.8927128,371.6301965,10.45090717,626.2858516,362.1520219,Batch1,23.62630255,0.831827923,52.54262827,11581.522
35.257187,17.235216,3,2.9542997,385.5196426,9.176391684,585.7595117,450.5901305,Batch1,32.59387503,0.902129819,56.50895345,11553.765
34.55289,16.906254,3,3.0491135,376.5590197,10.886279,583.897215,380.3973223,Batch3,24.06828069,0.697512541,40.36873959,11559.428
37.03786,17.426691,3,3.1585994,378.8552763,10.75181005,584.4075985,413.3159282,Batch4,32.83026049,0.510898234,59.40771079,11571.212
35.95637,16.72228,3,3.0027242,381.4775591,9.658942549,624.911497,362.886885,Batch3,27.17212558,0.905524693,49.12627853,11576.71
34.256535,16.936092,3,2.784545,372.3817533,9.762224578,626.532279,379.644247,Batch2,30.41684648,0.72203401,58.19400445,11571.26
58.751293,11.933633,3,2.9159627,382.1036711,10.48024189,586.3777967,394.4350548,Batch2,26.93584313,0.92354491,47.70249711,11491.155
36.62568,16.905542,3,2.899989,395.3033456,10.77979825,607.4072278,403.5753764,Batch4,26.89624003,0.887992475,55.76352935,11562.112
38.241074,17.725246,3,3.0775115,372.2190521,8.523469374,571.1146584,350.0074247,Batch4,28.76355301,0.749153411,48.35891715,11530.713
59.88736,29.218859,3,2.9199383,391.7181014,11.34249716,597.5022991,447.7521339,Batch2,22.16645759,0.999699704,47.25413229,11483.409
65.9283,33.561028,3,2.9475749,394.9809763,10.10440162,639.9034281,350.8442291,Batch3,22.22143228,0.731037539,58.93551606,11488.216
40.82266,19.095541,3,2.7028136,371.8384501,9.434602012,572.7071318,435.1053019,Batch4,26.74773493,0.84825231,53.98223068,11460.561
36.679688,17.366337,3,3.0644689,365.4494539,11.25285324,635.8050112,401.7636804,Batch3,34.70555738,0.83490191,56.80162181,11553.169
39.83738,16.93358,3,2.8544211,383.019609,10.48110562,625.9403778,407.6268027,Batch4,17.29623387,0.759033358,50.86716275,11585.075
39.412178,18.281141,3,2.8938913,374.5259248,11.47293262,637.7771721,372.9092027,Batch1,14.8540719,0.792675145,58.3669749,11553.005
34.352814,17.776604,3,3.0129776,398.6860322,10.85036181,574.3663008,416.8105185,Batch3,23.68128082,0.899304381,54.79920914,11470.184
35.35055,16.74957,3,3.1223266,380.3480754,10.4987884,577.0814792,409.09551,Batch2,30.1542354,0.785806634,41.44335302,11575.315
45.24898,20.580086,3,2.919656,371.9780059,10.37781604,561.3493745,368.0660047,Batch1,25.25688043,0.725074153,55.33741528,11525.878
63.233795,22.810379,3,2.9436116,368.5284049,10.88617021,617.976145,376.1930901,Batch3,19.15335077,0.831041237,40.37420934,11579.708
40.687256,18.341692,3,2.9459066,390.8990496,10.16917499,611.5275755,357.3593992,Batch4,25.39546748,0.517754518,56.58137844,11576.013
49.5888,19.18479,3,3.1515653,374.2881603,9.817941929,574.2452351,357.2911929,Batch2,16.33513394,0.554596938,46.63732104,11557.77
38.2164,17.109177,3,3.1445706,380.438288,10.9879273,623.2915972,351.5153365,Batch4,28.1445853,0.56271319,51.96569488,11561.564
33.002583,19.211838,3,2.6074781,389.5580275,10.38440973,583.9356405,374.2521758,Batch3,23.45445992,0.712883832,54.98754037,11455.777
69.285515,32.808662,3,2.894921,375.1574165,10.52685412,570.7996455,424.762735,Batch1,24.5898375,0.93588762,52.73929923,11510.496
60.067722,21.56165,3,3.2096086,379.5407117,11.37150387,593.8050132,384.7836927,Batch3,27.13592735,0.821647299,53.44740462,11570.783
46.515293,20.22616,3,2.8205378,379.8343159,10.40889871,567.2775879,387.7007697,Batch2,26.02844459,0.986309239,57.85331487,11565.506
64.1968,21.766258,3,3.170839,386.8332451,10.51202714,581.0594925,364.5095933,Batch1,22.29370213,0.519970485,47.47943966,11568.369
36.754734,17.214703,3,3.0813274,385.9074434,10.02028039,589.7066687,413.3017734,Batch2,30.16806419,0.861003522,50.942903,11550.264
38.909935,17.506289,3,2.8931777,377.7988627,10.84459195,628.149134,387.6358006,Batch4,28.98466282,0.657100779,43.49857408,11576.823
46.763264,10.535128,3,2.9522781,380.6364906,10.77986233,623.4038993,424.3948484,Batch1,16.12857904,0.511642718,49.35086164,11479.355
35.43258,17.662508,3,2.9288805,376.2822099,11.22062011,595.4203429,431.5605416,Batch3,23.84878664,0.912963345,43.00072742,11507.678
